tweet_id,sentiment,author,content
1965514382,sad,SirDrCarter,mmmm lauren conrad eeeeep im go miss hill
1965514680,neutral,lena316,anton chekov youtub life well least til 1st saw st xi wks ago recent updat
1965515154,neutral,kgasso,ouch
1965515178,sad,moopanda,appropri tweet everyth ok last 3 day tweet paint good pictur c
1965515694,sad,SicknastyLaura,today day seem feel better dont eat im hungri eat feel like im gonna sick blah
1965515750,neutral,mellllllymelmel,aaahh know spose take dad airport next weeek fasho
1965515763,neutral,Charisjordan,think fever
1965516640,neutral,craiggordon1,oh look bore even bore exam saturday
1965517029,sad,raymundopelayo,whoa sad
1965517167,happy,MissMGM,sick flu like thing
1965517684,neutral,sunshinelover14,pleas let talk
1965517951,neutral,saragarth,finish pretend x
1965518278,sad,hmhalti,sad fit center reopen zumba class anymor found today last class closur
1965518352,neutral,MarianMoon,new friend pleas comment
1965518371,sad,dj_circle_k,truck full silver bar implod delay us hour even get bar troubl photo
1965518381,sad,sentral,ere visio document continu chang
1965518393,neutral,_AislinnTighee,dont
1965518627,neutral,lilMISSchatterb,oh almost forgot take lip ring water polo season
1965518871,happy,dizzy_vicky,good day even though call friend tri row away god love em p
1965519150,sad,lyssaa,dont get see boy tomorroww im sad
1965519805,neutral,MiDesfileNegro,tri say seem like peopl facebook agre guess fail cri
1965519933,neutral,JaydyGaGa,hear time earlier 11am mean
1965520237,sad,likeyellowlemon,ughhh leg still cramp panic attack outsid ulu morn bloodi hurt
1965520382,sad,TimCAD,plier blow face today mistak kill wrong breaker wire connect plier boom big chunk gone
1965520399,sad,jamiemoon,cafe manag end month noth number arti littl head hurt find discrep
1965520444,happy,Lovingshirls,ohhhhh line
1965520509,happy,MissEspn,town next week parti get back happi earli birthday
1965520697,neutral,ILuVMiLeYCyRuS7,take tylenol advil whatev one never get headach dont know better
1965520825,angry,psculthorpe,dammit money spend iphon app finish wolfenstein yet
1965521081,neutral,Marriiiiia,camera doucheee stop work
1965521663,neutral,JOSIElistic,tire fuck piss rain miss summer
1965521796,neutral,FlorAraoz,aaaa cant go page realli exist
1965522285,sad,jennasn95,sell jamba juic school today go sell next week monday
1965522422,sad,beingnobody,everytim still hold horribl horribl memori though
1965522664,neutral,tisaXO,boooo bet nice wallet
1965522878,sad,Eggface,ty long tire day fill expens plumber work need calgon hope awesom weekend
1965522993,angry,cia_baby,dont see u see list caus dont
1965523109,sad,jeniferrliu,get readi omgosh nervous
1965523120,happy,Ms_Chin,hey chick go ja pick hot guy eat jerk pork festiv well alreadi hot guy
1965523667,sad,ArielRebel,yeah know fuck annoy good promo lost contact busi
1965524073,neutral,RhodesAnnals,actual could go weight watcher
1965524592,sad,kristen319,wish adam work
1965524757,sad,SueMartha,still work whaaaaaaaahhhh
1965524815,neutral,Nicole1990,ment 2 c u tonyt frend l8 n wen got ther wernt letin prioriti ticket def aplyin agen tho
1965524946,sad,Jadex_shakeit,get upset listen say want speak mitchel darn phone got money x
1965525087,sad,JadenMarieJ,sad right
1965525688,neutral,jessica1901,bf go dad week end 2 full day bordom
1965525848,sad,LadyDutchess,look daughter babi pictur make heart hurt
1965526177,happy,Lydiaatthedisco,lol bad taken
1965526188,sad,Ducky999,00 03 wreck hungri get earli perfect fri night lol night
1965526435,sad,marleedean,icecream truck never come hous
1965527014,neutral,FakeBryan,problem
1965527053,sad,JDOG123456,miss closest freind shirley went franc summer miss shirley
1965527118,sad,JmacFan4,final summer unforun come see see tell emm said hi
1965527205,sad,lny22,hot tonight ugh gross
1965527505,angry,IvoryCries,errr want go sit heat watch high school graduat
1965530221,neutral,Daadogg,avoid cinder block safe ny area danta porki upset beav gone
1965530460,sad,yihwan,wish could spend last weekend high school student burbank everyon fli dc
1965530584,sad,mizz_dgaf,got home hospit anoth clot leg
1965531130,sad,x0EMMAbella,stop work someon play
1965531224,neutral,kaffffy,faillllllllll whenev ur freee
1965531377,neutral,MarshaTomlin,leav work tri decid return sunday afternoon monday 4 meet noon uk time deadlin
1965531745,happy,zaqim,glad friday got work tire
1965531807,sad,charlotterose,fact room hot make feel sick
1965532102,sad,bubblegumneko,yeah work busi day tire hungri
1965532175,sad,Karuma,wish brought warmer cloth chilli negat thing trip sun connect chilli
1965532456,neutral,julilouro,neither
1965533372,sad,adam_dominguez,mayb next time away weekend much like jump car go pout
1965533544,sad,MariaMauger,great show doug fun im sorri wont watch
1965533870,sad,linnetwoods,oh dread thought get spend time blip next week
1965533965,neutral,BerkanasGarden,store sacramento open wait noth
1965534061,angry,Danny4tomorrow,ahh wish guy would come hot topic near
1965534120,angry,bstaffen,piss
1965534470,sad,DomMalice,listen sweet talk 101 cute aim consid take gameboy color miss chiptun
1965534696,sad,ms_evangelista,happen earli night turn pumpkin
1965534896,angry,Monica2112,thank none close
1965535000,angry,Catrina1978,im home 2 drink alon
1965535842,sad,LordJobo,jobo tire get work 7
1965536029,neutral,robsc,dang need bed bay area monday tuesday night anyon abl help
1965536039,neutral,Mukie,like onlin livebox right internet dead
1965536596,sad,lAURISxO,bed rest weekend next week neomonia suck
1965536794,neutral,Guajataka,way comment site unless member
1965536854,sad,KeyonaVSKeyonce,sad twit go miss musiq soulchild anthoni hamilton ugggghhhh love
1965537132,sad,SharlzG,sigh stay late caus role w assess tire eye r sting head hurt still need 500 word
1965537500,happy,Heavyeyeliner,ouchi u take excedrin that thing kill headach fast
1965537801,sad,deannefl,soooo bum miss blockparti abl get app listen iphon
1965537873,neutral,kamml,come end vacat
1965538635,sad,Lucy_nessa,cant believ close 2moro ive never chanc see show good luck everyon star
1965538857,sad,Love_Angie,first sport banquet without kati
1965539027,neutral,xxroshaleexx,dinner
1965539102,angry,MileyCyrus,plz dont fall love tokyo never come home
1965539202,sad,christrejo,well guess head la weekend doubt get go ps blog meet greet
1965539349,neutral,Melissa808,could go lulu slant door right tomorrow farmer market right
1965539437,happy,inashlalaland,aaaau thank gi realli realli love u thank realli great friend forgivem leav sometim
1965539668,sad,Mirandaann00814,sit home bore
1965540030,neutral,SarahGuadalupe,kimberle hatch miss
1965540068,sad,MamaCubed,unpleas talk w n law 2 look 4ward 2
1965540369,neutral,VanessaCorsetti,know
1965540504,sad,Mixaelala,ouch that achi back sorri didnt mean caus pain
1965540525,sad,sambarama,appar meant take danc lesson
1965541217,sad,stephmtz13,head home sea world close earli
1965541385,angry,fozbstudios,note 2 twoloer neva stay candlelight suit shower slow toilet sux bed tini
1965541537,sad,lipodoc,dang cours jealous cuz think first
1965541573,neutral,Money_all_day,got home bea kinda bore 2 year hung great author co worker
1965541670,happy,hakunnamatuna,greengoo haha decid see make grill chees georg foreman would work well
1965541837,sad,EricaGlass99,saw drag hell sam ramei excel usual kitti scene kinda hard
1965542167,sad,LiLMagzy,im upset u us week uncl work appar didnt know big fan
1965542230,sad,veepveep,second hit repli tweet ask stop play music sad someon sing key work
1965542357,angry,CntryMusicLuver,struggl selfish jealousi get life ohh myyi
1965542523,neutral,HaTheQueen1,grandma mode dnt anyth wanna lay watch tv
1965542801,sad,abyschan,net die yeah sad
1965542810,happy,MotherofSEM,hubbi need vacat thank god leav myrtl beach week
1965542885,neutral,synergyrecovery,tropic depress 1 head east mrsal65 scare one welcom start hurrican season 09 still look 4 fl sub
1965542929,sad,bonniespurple,im tri fix realli need stop cut
1965543016,neutral,XcourtneylisaX,ye fare x
1965543083,angry,gary_kirk,dude alway go midnight screen xd wish live citi well tmrw rubbish
1965543260,sad,vickyclarck,tom get readi porto alegr realli cold
1965543371,neutral,Lloyd,everyth usual watch pend
1965544576,sad,sommerbabyfoo,chees fuckin stomach
1965546055,sad,sofiaramirezU,en el salon que calient el blower ouch
1965546075,sad,AlexBooth91,gut play kos juli jule
1965546454,happy,Jean_o,amadeus best mozart movi got kick high school chorus miss trip hawaii
1965552133,angry,AlyxxDione,someon ignor mean
1965552725,neutral,zoepapilia,would get lot done could list item etsi phone everyth upload pic
1965553514,happy,jackbarakat,would awesom think hate expens phone
1965553613,sad,TheMsLivia,didnt get text
1965553838,neutral,MarkByrd,well drink
1965553876,neutral,squint777,finish death du jour school nerd
1965553903,sad,lilfishie226,need someon watch yorki
1965553974,neutral,shntenchi,idea whether drink anymor
1965554037,sad,siobhanrox,bet miss trace load
1965554173,happy,KatieBear2300,peopl love wait
1965554455,happy,kmtato,go dang wed madison
1965554661,angry,yeahitsjames,even tell fuck done profession fuckin ass
1965554735,neutral,Smiller93,oop meant 19th snowdaysss
1965555016,sad,juanlovesfuzzy,go twitter oh bai
1965555022,angry,rickdog,tmeme besti twitpic besti
1965555190,happy,topwebcomics,work room middl offic thus window call programm cave imagin sky
1965555727,sad,beckyhope,forgot word start cri stop sing carri cri stop
1965555803,sad,Jessieface823,tummi hurt
1965555870,angry,plaunteetaytuh,went galveston want go back
1965556033,sad,mrtnwong,still class ouch
1965556456,neutral,MCRmuffin,ohh ouch
1965556665,neutral,Angry_Bryan,flo one backup wive case rena get abduct alien russian flo pregnant chang thing
1965556827,sad,DizzyMalfoy,wrong debbi
1965556833,neutral,IllyP,wed night
1965556916,sad,CacheAdvance,tri watch vid audio disabl
1965557152,sad,Jessi4given,disappoint learn newark oh cancel juli 4 firework due economi
1965557233,sad,musiclovah,hey guy sun make day gloomi
1965557508,sad,cuzzapax,damnit sorri hear dude
1965557917,sad,silran666,definit work sunday afternoon late even
1965558425,sad,SoleneD,wow u might bad day late sorri workin
1965558673,angry,prinzessbtrfly,call communifuckingc learn know stupid ass peopl
1965558783,neutral,16_MileyCyrus,omg call england suck pleas say hi mean soo much
1965558795,sad,elpatro,realli want see one want go
1965558834,sad,LunasLion,go panahra dinner miss guy
1965559028,neutral,karolijn,rain hide
1965559305,sad,_AislinnTighee,tri didnt get
1965559389,neutral,vulturgryphus,meag ev com
1965559595,sad,gahrealmonsters,realllli miss parent backyard hammock reallli bad
1965559701,neutral,323socal,94 day till bh come back la
1965559804,sad,jbkaruna,think trick ankl cardio yesterday get old
1965560139,sad,jennyjoygasm,know tomorrow
1965560394,neutral,twiggys_woman,doesnt understand twitter
1965560415,neutral,LemonFairyCake,miss britain got talent tonight heard got happend gut greg pritchard make
1965560426,neutral,shavonjovi,omg dad call johni come late haha slow haha
1965560449,neutral,TimCAD,yeah silli mistak end long day etc etc brand new plier
1965561268,sad,untamed__soul,hahaha sad one suppos done individu chanc social loaf lol
1965561319,sad,MiDesfileNegro,okay
1965561520,sad,mjay1978,drive home tire bad day
1965562029,sad,debarouchi,feel bad nice peopl though whover said line
1965562651,angry,WHOStoastisthis,hmm mayb time realli react worst
1965562848,sad,chungchow,extra got readi work noth studi night
1965563258,neutral,justamadrabbit,
1965563410,neutral,MrsBlue23,im wait 40min
1965563730,sad,anitaa111,like u said give tc chanc miss thoma move watch
1965563900,sad,LeoNogueira,back tweeti 1 1 1
1965564299,sad,KiwiWonder,aw gut
1965564351,sad,Melina__Sosa,take away
1965564373,sad,angelsita,hurt breath
1965564453,sad,NathanVogel,26 pin multi core cabl goe bad b4 servic
1965564586,sad,dalajajian,love americana movi see
1965564616,sad,thatgeegirl,belli ach
1965565109,neutral,TianaTopNotch,email pic ur labtop wana put one background
1965569182,sad,BrittanyGiron,miss ya boyfriend gonna see ya br tt
1965569212,sad,saint0z,long delay
1965569360,neutral,stormbunny,haha wish could call cant talk caus im sick lost voic
1965569400,happy,anitaa111,like drew said give tc chanc miss thoma move watch
1965569412,sad,ksekher,soooo want get nikon 90 damn cost soooo much
1965569476,neutral,Laura_Loves_It,think lot revis tomorrow woo hope sunni one
1965569517,sad,kyra_all_over,ohh watch best friend wed sad
1965569663,happy,thaislibrarian,tri upload one thousand photo
1965570047,sad,joeq1159,need hug anymor
1965570198,sad,Binnnnnnaaaa,imm tire callin hearin convo wanaa call himm
1965570483,sad,BecomingBella,realli want talk mitch live indonesia cant call least give shoutout pleas
1965570494,angry,tisha_f,begin think sun blcok haox
1965570758,sad,slugyO,miss babi hateeeee
1965570856,neutral,lastkaled,wear half glass spark wine
1965571113,neutral,jdrydenUK,nope yet within 10 work day thursday 2 week wednesday hope
1965571738,sad,BadLadyinCharge,everyon seem leav weekend sigh bed
1965571909,sad,GinAndZeus,wish could see first hand
1965572265,sad,Running2Fly,mad glee premier till fall
1965572546,happy,nadz1215,miss morn work caus bench press back jakarta goodluck diga test easi peasi heheh
1965572565,sad,ArcieriKeness,everyon eastcoast rain hate us let fli cali lol
1965572855,neutral,littelmissfish,yeah know stupid job mean come
1965572932,sad,JareWolf,tri reason listen
1965573024,sad,Andreaheartscgh,nana wish last night
1965573082,sad,Inyeni,would love see sun rain 3 day
1965573321,sad,Lilayy,even life pretti good alway say shitti
1965573456,sad,HannahWxo,squash foot xx
1965573637,sad,Cooley_Cakes,exam wednesday
1965573739,neutral,RicardoZamora,talk creator yesterday date public releas develop
1965573921,happy,mfonseca77,yeahhhhhhhhhhhhh friday work tomorrow
1965574010,angry,Ryan_Fielder,go much bamboo would like attempt structur sentenc make sens fail english other pass
1965574155,neutral,Dogbook,chino gentleman jack pout mommi gone dinner
1965574160,sad,JTrueblood1,mommi want call phone still broke
1965574205,sad,JackieDawn,chandeli serious know 2 get door without send crash step
1965574535,sad,NickyLovesMcFly,bad time everyon whywhywhi write essay fair
1965575110,sad,diodesign,back comedi night great fun midnight knacker get old
1965575182,sad,briannajonasx16,random hangup
